Customer ID,Age,Age_BIN,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Has Bad Payment Record,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Weeks Since Last Offer,Homeowner,Annual value,Accepted Home Equity Loan,Accepted Credit Card
80028,64,61-65,48,0,0,0,3,46,12,1,0,2,10,M,M,16,5,49,45,64772,4,F,100,F,F
80105,32,31-35,36,2,13.415657,149,0,38,25,1,0,6,8,M,U,8,13,35,50,38275,19,F,160,F,F
80148,31,31-35,36,0,0,0,1,37,30,2,0,6,7,M,M,10,4,29,65,37124,6,F,200,F,F
80198,32,31-35,0,1,0,0,0,30,1,5,0,2,11,F,S,0,5,35,59,37719,37,F,530,F,F
80205,26,26-30,36,2,10.132333,199,3,31,32,2,0,2,9,M,S,0,10,44,44,38442,14,T,260,F,F
80550,26,26-30,36,2,10.694,94,1,35,16,1,0,6,10,M,U,5,12,25,62,38036,47,T,160,F,F
80392,32,31-35,48,0,0,0,2,36,7,3,0,6,11,M,S,5,11,48,40,37190,38,F,300,F,F
80473,27,26-30,36,4,11.602333,269,2,83,33,3,0,5,0,M,M,57,19,40,39,38448,43,F,420,F,F
80630,61,61-65,36,4,7.695667,129,0,48,33,0,0,6,9,M,S,20,14,21,63,47842,17,F,120,F,F
80561,61,61-65,36,0,0,0,1,41,6,0,0,5,11,F,U,11,13,33,52,55470,11,F,0,F,F
80723,32,31-35,48,5,9.427273,294,2,38,17,1,0,5,8,M,U,7,13,34,52,37037,39,F,250,F,F
51921,51,51-55,36,3,9.545333,312,1,51,9,1,0,7,10,M,U,20,11,10,78,30197,52,F,190,F,F
51969,28,26-30,48,0,0,0,0,35,14,0,0,6,9,M,S,9,14,34,50,39536,29,F,0,F,F
52044,59,56-60,36,1,10.275667,109,2,41,23,2,0,5,10,M,M,14,7,40,51,64177,35,F,230,F,F
52671,50,46-50,48,11,10.60199,202,2,43,22,0,0,6,11,M,S,11,9,58,31,79524,20,F,330,F,F
52698,29,26-30,36,0,0,0,1,34,29,3,0,4,8,F,S,2,7,35,56,38208,47,T,300,F,F
52830,27,26-30,48,16,15.01096,611,0,27,36,2,0,2,7,F,S,0,16,24,59,39151,45,T,680,F,F
53039,26,26-30,48,0,0,0,2,35,39,0,0,2,10,M,U,2,13,41,44,38769,13,T,0,F,F
51727,26,26-30,48,0,0,0,17,31,37,2,0,4,8,F,S,2,18,34,46,56174,40,T,200,F,T
63837,56,56-60,36,0,0,0,3,46,20,1,0,5,0,M,U,18,9,25,65,75103,1,T,100,F,F
63962,53,51-55,48,4,9.489647,223,0,53,12,1,0,5,7,M,M,25,8,35,56,31847,47,F,220,F,F
80891,31,31-35,48,2,12.66498,65,0,37,37,0,0,4,10,F,U,5,19,34,45,39967,35,F,60,F,F
80898,28,26-30,48,19,14.091117,625,3,18,5,1,0,1,11,M,S,0,10,23,66,38819,1,F,670,F,F
70372,31,31-35,36,0,0,0,2,37,21,0,0,3,10,M,S,7,13,18,67,37545,48,F,0,F,F
63138,31,31-35,48,0,0,0,3,29,10,4,0,3,10,M,S,0,9,45,44,36467,15,T,400,F,F
70529,46,46-50,36,16,13.00099,401,0,54,21,3,0,7,9,F,M,25,9,32,57,32448,30,F,780,T,F
64664,26,26-30,36,2,0,153,17,31,26,0,0,1,8,F,S,1,14,42,42,27747,9,T,60,F,T
11814,30,26-30,36,0,8.027333,0,26,30,34,2,0,6,11,M,S,0,10,44,44,41497,13,F,200,F,T
70747,62,61-65,36,0,0,0,3,45,34,2,0,2,8,M,M,13,13,30,56,67063,9,F,200,F,F
70845,28,26-30,36,0,0,0,1,39,28,0,0,2,0,M,M,8,11,36,51,39710,1,F,0,F,F
63439,29,26-30,48,3,7.279,79,1,20,0,2,0,6,0,M,S,0,14,29,55,12824,50,F,290,F,F
63572,58,56-60,48,17,16.534763,402,0,49,37,2,0,5,11,F,M,19,19,48,31,55040,1,T,710,F,F
63690,61,61-65,36,0,0,0,1,61,33,0,0,2,0,F,U,29,10,25,63,33329,10,T,0,F,F
70632,51,51-55,36,3,10.60899,9,2,43,23,1,0,4,11,F,M,10,2,20,77,71422,37,F,190,F,F
4463,30,26-30,24,3,34.687584,70,20,30,13,3,0,2,9,M,M,2,9,21,68,48788,24,F,390,F,T
70767,47,46-50,0,1,0,0,2,43,2,1,0,1,9,M,U,10,14,33,52,72542,18,F,130,F,F
71054,33,31-35,36,0,0,0,2,33,6,2,0,1,10,M,M,4,17,30,52,39571,35,F,200,T,F
70882,63,61-65,36,2,8.994,94,3,46,30,0,0,7,10,M,U,20,17,47,34,65025,25,F,60,F,F
70900,65,61-65,48,0,0,0,3,65,22,1,0,6,11,F,M,36,15,26,57,30118,6,F,100,F,F
70919,29,26-30,36,0,0,0,2,17,26,0,0,1,9,M,S,0,15,31,52,38975,8,F,0,F,F
69306,31,31-35,48,6,10.257313,224,3,40,8,0,0,2,10,M,S,11,9,58,31,36760,12,F,180,F,F
69323,61,61-65,36,3,8.664667,298,2,61,34,0,0,7,0,F,U,33,11,14,73,32947,36,F,90,F,F
69340,56,56-60,36,0,0,0,2,56,16,1,0,3,0,M,M,29,13,18,68,23102,13,F,100,F,F
69356,31,31-35,0,0,0,0,0,30,5,1,0,2,10,F,S,0,11,18,69,37006,3,F,100,F,F
69470,33,31-35,0,1,0,0,0,21,2,1,0,3,0,M,S,0,14,32,53,37775,37,F,130,F,F
71583,36,36-40,36,0,0,0,1,36,35,2,0,5,9,M,M,7,8,35,55,37316,18,F,200,T,F
71116,62,61-65,36,42,24.625664,493,1,47,23,1,0,5,10,M,U,20,11,10,78,72245,8,T,1360,F,F
69604,61,61-65,36,0,0,0,2,46,21,1,0,3,7,M,M,12,14,37,48,72908,51,T,100,F,F
48406,35,31-35,36,29,0,529,29,30,26,0,0,4,10,F,U,2,11,23,65,59932,52,F,870,T,T
71692,59,56-60,0,0,0,0,1,46,6,0,0,4,9,M,S,19,20,55,23,71013,5,F,0,F,F
71301,32,31-35,48,10,9.753667,387,2,26,39,0,0,6,8,F,S,0,7,27,64,37285,13,F,300,F,F
71369,61,61-65,36,1,10.290667,124,2,61,27,1,0,4,0,F,S,31,8,32,58,31089,18,F,130,F,F
71387,35,31-35,48,2,8.152333,219,3,29,19,0,0,1,11,M,S,0,18,18,63,39629,18,F,60,T,F
71967,29,26-30,36,0,0,0,0,38,13,3,0,6,10,M,M,7,11,42,45,38388,47,F,300,F,F
69975,52,51-55,36,0,0,0,1,52,31,0,0,6,11,M,S,24,12,33,53,30274,15,F,0,F,F
70024,38,36-40,36,2,13.11298,13,2,38,27,0,0,6,10,M,S,7,13,18,67,39598,30,T,60,T,F
70155,61,61-65,36,3,9.283,183,2,46,32,1,0,3,9,F,M,17,16,46,36,56764,18,F,190,F,F
72042,30,26-30,0,2,0,0,3,25,1,0,0,4,10,F,S,0,7,27,64,38450,18,F,60,F,F
72067,47,46-50,36,0,0,0,3,41,28,0,0,6,10,M,U,11,16,39,43,54299,29,T,0,F,F
71805,35,31-35,0,2,0,0,1,30,3,0,0,1,9,M,S,4,14,33,51,39280,8,F,60,T,F
71987,60,56-60,0,0,0,0,0,45,4,0,0,2,11,F,S,13,11,27,61,57935,22,F,0,F,F
72052,65,61-65,48,4,11.439,139,0,50,37,2,0,6,9,F,M,25,11,17,71,52930,50,F,320,F,F
72071,28,26-30,48,2,8.132333,299,1,31,7,1,0,3,8,M,S,0,14,32,53,37578,51,F,160,F,F
53952,35,31-35,0,0,0,0,0,35,6,0,0,2,9,F,S,5,7,36,55,37253,9,T,0,T,F
54134,53,51-55,48,0,0,0,3,43,21,1,0,3,9,F,S,12,14,28,56,66532,48,T,100,F,F
54236,61,61-65,36,3,9.10799,108,0,43,9,3,0,3,10,F,M,14,12,24,62,51918,6,F,390,F,F
54252,47,46-50,36,0,0,0,2,53,24,0,0,6,9,M,U,28,14,36,49,32765,32,F,0,T,F
54261,55,51-55,48,0,0,0,3,48,35,0,0,7,7,M,S,21,13,31,55,74905,18,F,0,F,F
54327,28,26-30,48,0,0,0,3,33,37,0,0,1,9,F,U,4,9,33,57,36807,13,F,0,F,F
54491,43,41-45,0,0,0,0,1,48,3,0,0,4,9,M,U,22,11,61,27,79204,4,F,0,T,F
58031,30,26-30,24,0,0,0,19,30,13,3,0,4,8,F,S,0,10,37,52,61512,3,F,300,F,T
54570,29,26-30,48,0,0,0,1,26,17,0,0,3,8,F,S,0,7,33,58,38938,25,F,0,F,F
54586,28,26-30,48,0,0,0,0,37,36,1,0,2,10,F,M,11,15,22,62,38911,51,F,100,F,F
54659,26,26-30,36,0,0,0,0,25,29,0,0,5,10,M,S,0,18,18,63,36654,1,F,0,F,F
54759,32,31-35,36,0,0,0,2,39,32,0,0,1,8,F,U,14,8,33,57,36634,46,F,0,F,F
55036,43,41-45,36,4,8.54194,42,1,43,18,1,0,5,11,F,U,17,11,39,48,65820,43,F,220,T,F
55236,31,31-35,36,4,9.134667,268,1,38,23,0,0,4,10,F,S,11,6,37,56,38880,52,F,120,F,F
55263,32,31-35,0,0,0,0,2,32,4,0,0,2,0,F,U,8,16,29,54,38277,43,F,0,T,F
55379,26,26-30,48,0,0,0,3,32,16,3,0,2,11,F,M,4,8,39,52,39200,31,T,300,F,F
55404,48,46-50,48,3,9.149667,183,0,42,19,1,0,1,8,M,S,10,10,27,61,76434,38,F,190,F,F
55420,66,66-70,36,5,9.411657,245,3,66,24,4,0,7,10,F,M,38,8,27,64,34549,20,F,550,F,F
57693,51,51-55,48,0,0,0,3,51,14,0,0,2,10,F,U,21,7,30,61,31234,1,T,0,F,F
77488,30,26-30,24,3,0,95,27,30,15,0,0,4,10,M,S,0,4,30,64,40287,33,F,90,F,T
57893,30,26-30,36,0,0,0,3,37,32,0,0,4,7,F,U,7,10,32,57,36653,39,F,0,F,F
57970,47,46-50,0,0,0,0,1,43,4,0,0,6,0,M,S,14,15,45,39,60310,35,F,0,F,F
57977,32,31-35,48,2,11.342333,109,1,32,38,0,0,1,1,M,U,2,13,41,44,37392,7,F,60,T,F
57789,59,56-60,36,0,0,0,3,48,19,1,0,3,11,F,S,18,10,36,53,81337,33,F,100,F,F
58145,30,26-30,48,0,0,0,0,35,38,0,0,5,11,M,S,4,14,33,51,36994,51,F,0,F,F
58211,52,51-55,36,2,9.203323,70,2,43,33,3,0,3,10,M,S,13,9,23,67,45877,4,F,360,F,F
58057,31,31-35,0,0,0,0,2,40,6,0,0,6,8,F,S,12,7,28,63,39934,13,T,0,F,F
21818,29,26-30,48,0,0,0,22,29,39,2,0,1,11,F,U,2,12,17,70,46816,31,T,200,F,T
58164,26,26-30,36,0,0,0,3,35,31,0,0,2,7,F,U,9,19,41,39,36753,16,F,0,F,F
58263,28,26-30,36,0,0,0,0,27,21,1,0,5,10,M,S,0,14,32,53,12250,38,F,100,F,F
58277,31,31-35,48,0,0,0,1,35,37,1,0,5,9,F,M,3,11,21,66,37544,23,F,100,F,F
58336,50,46-50,36,0,0,0,1,43,0,1,1,1,0,F,M,14,12,42,44,50068,47,F,100,F,F
58345,29,26-30,36,28,19.382851,383,1,27,32,4,0,2,11,M,S,0,18,44,36,38776,7,F,1240,F,F
58427,29,26-30,36,0,0,0,2,30,21,1,0,2,10,F,S,4,7,55,36,36993,12,T,100,F,F
58225,36,36-40,36,52,30.73123,432,2,36,29,1,0,5,11,M,S,7,8,28,63,36891,34,F,1660,T,F
58242,38,36-40,36,0,0,0,0,61,33,3,0,6,10,M,U,34,8,34,56,31084,35,T,300,T,F
34949,29,26-30,36,16,0,440,16,29,30,0,0,6,11,F,S,0,7,27,64,37502,51,F,480,F,T
44918,29,26-30,0,0,0,0,23,29,3,1,0,1,10,F,S,0,10,29,59,63015,34,F,100,F,T
74441,30,26-30,36,0,0,0,1,30,23,0,0,4,9,M,S,0,4,30,64,38455,11,T,0,F,F
74569,32,31-35,36,0,0,0,2,29,29,2,0,5,10,M,S,0,8,32,59,39413,5,F,200,F,F
74393,32,31-35,48,3,7.579,79,2,36,15,1,0,4,11,F,M,10,2,20,77,38955,40,F,190,F,F
74703,29,26-30,48,0,0,0,0,37,12,3,0,3,11,M,M,5,4,24,71,38925,8,T,300,F,F
74736,29,26-30,0,0,0,0,0,28,2,2,0,3,11,F,S,0,9,47,42,39359,37,F,200,F,F
74596,54,51-55,48,2,8.969,69,2,50,6,0,0,4,0,F,U,20,11,37,50,55963,48,F,60,F,F
45488,29,26-30,24,2,8.125667,60,23,29,15,4,0,4,10,F,S,0,15,39,44,38913,39,F,460,F,T
74898,26,26-30,48,3,0,119,0,31,19,3,0,2,10,M,S,0,10,38,51,39300,44,F,390,F,F
75293,60,56-60,48,0,0,0,2,49,19,1,0,2,9,M,M,20,11,27,61,52892,44,F,100,F,F
75120,30,26-30,36,0,0,0,2,15,21,1,0,6,11,F,S,0,6,38,55,10261,18,F,100,F,F
75229,30,26-30,36,0,0,0,3,24,23,1,0,2,0,F,S,0,10,36,52,37505,23,F,100,F,F
75280,60,56-60,0,0,0,0,1,60,5,4,0,3,10,M,U,32,9,31,59,21750,2,T,400,F,F
37488,29,26-30,36,8,0,676,29,29,24,2,0,3,9,F,S,0,16,24,59,50177,14,F,440,F,T
64335,28,26-30,36,1,9.879,79,2,35,29,0,0,3,0,M,S,5,7,39,52,39612,52,T,30,F,F
65750,29,26-30,24,0,0,0,28,29,16,2,0,3,11,M,S,0,12,29,58,43991,23,F,200,F,T
64437,29,26-30,36,0,0,0,1,23,31,1,0,5,8,F,S,0,10,36,52,38717,34,F,100,F,F
64453,31,31-35,48,0,0,0,3,11,5,0,0,4,8,F,S,0,7,27,64,38357,13,F,0,F,F
64496,31,31-35,36,1,10.999,99,0,40,24,3,0,4,8,F,U,12,8,33,58,38907,35,F,330,F,F
82957,29,26-30,36,2,8.319667,69,19,29,30,0,0,4,9,F,S,0,7,33,58,65263,52,F,60,F,T
71675,29,26-30,0,2,0,0,25,29,2,2,0,5,11,F,S,0,8,33,58,58465,38,T,260,F,T
65764,54,51-55,0,0,0,0,0,41,4,0,0,2,0,M,S,13,14,19,66,39599,26,F,0,F,F
65814,26,26-30,36,4,13.089,89,3,33,8,1,0,1,8,M,M,4,5,25,69,39476,20,T,220,F,F
65823,31,31-35,48,0,0,0,0,25,10,0,0,3,11,M,S,0,15,31,52,36530,27,F,0,F,F
2001,28,26-30,24,0,13.45394,0,17,28,16,1,0,4,9,F,S,0,6,25,67,39207,45,T,100,F,T
65893,27,26-30,48,0,0,0,0,27,21,0,0,3,9,F,S,0,7,33,58,39874,29,F,0,F,F
66000,57,56-60,36,34,23.592163,559,0,49,18,1,0,7,10,F,M,20,9,19,70,50506,52,F,1120,F,F
66134,56,56-60,36,0,0,0,2,45,24,1,0,2,9,M,S,18,11,31,56,48331,18,T,100,F,F
61027,57,56-60,48,15,21.91938,620,1,46,9,5,0,6,9,F,U,14,15,40,43,80250,34,F,950,F,F
24398,28,26-30,0,0,0,0,29,28,5,2,0,6,10,F,S,2,18,34,46,56174,24,T,200,F,T
75577,47,46-50,36,2,7.582333,349,0,43,30,0,0,1,6,M,U,14,11,43,45,76793,36,F,60,F,F
80973,31,31-35,48,0,0,0,2,32,37,4,0,4,11,M,U,4,11,42,46,37696,11,F,400,F,F
81009,40,36-40,36,15,15.008783,476,3,40,14,0,0,1,11,M,M,9,9,17,73,37306,13,T,450,T,F
81044,55,51-55,36,43,27.525593,293,0,43,23,1,0,6,7,M,M,15,15,39,44,72121,5,F,1390,F,F
81071,49,46-50,48,3,9.053,153,1,42,23,0,0,5,9,M,S,11,9,58,31,78089,15,F,90,F,F
81135,30,26-30,36,0,0,0,1,26,13,0,0,3,8,F,S,0,7,33,58,13522,5,F,0,F,F
81152,61,61-65,36,0,0,0,2,61,29,0,0,3,8,M,U,34,16,30,53,32705,48,F,0,F,F
81243,43,41-45,36,0,0,0,0,48,27,0,0,3,6,F,U,17,14,25,59,44103,3,F,0,T,F
81097,31,31-35,36,0,0,0,3,32,32,0,0,4,10,M,S,2,14,38,47,38039,7,F,0,F,F
81287,56,56-60,48,4,9.82498,25,0,44,16,0,0,1,6,M,U,13,12,11,75,60736,36,T,120,F,F
81350,44,41-45,36,3,10.672283,339,3,44,18,3,0,3,9,F,M,17,13,38,48,45026,27,F,390,F,F
81364,45,41-45,0,0,0,0,0,44,6,2,0,2,0,M,U,14,16,12,70,61428,16,F,200,F,F
43573,28,26-30,24,3,0,189,18,28,20,1,0,2,11,F,S,0,14,39,45,49921,33,F,190,F,T
81611,27,26-30,36,0,0,0,0,19,35,0,0,1,10,F,S,0,7,27,64,36787,7,F,0,F,F
81579,58,56-60,36,0,0,0,3,58,14,0,0,4,9,F,S,24,18,29,51,25311,22,F,0,F,F
81581,32,31-35,48,0,0,0,0,37,16,0,0,4,11,F,S,9,12,41,45,36871,5,T,0,F,F
81904,46,46-50,36,0,0,0,2,48,24,0,0,5,9,M,U,20,17,47,34,64599,44,F,0,T,F
81881,31,31-35,48,9,17.030439,631,2,35,8,0,0,5,9,F,U,4,9,33,57,36764,39,F,270,F,F
81980,31,31-35,0,0,0,0,3,31,5,0,0,2,0,M,U,3,9,43,46,37067,6,F,0,T,F
82038,75,71-75,36,0,0,0,0,75,29,1,0,4,9,F,M,46,13,35,50,25540,23,F,100,F,F
82098,41,41-45,48,0,0,0,1,47,20,0,0,7,10,F,U,20,11,37,50,79848,26,F,0,T,F
82163,60,56-60,36,3,9.296657,30,3,43,30,0,0,6,8,M,S,13,14,19,66,52766,28,F,90,F,F
82340,30,26-30,48,4,10.612647,246,1,35,36,0,0,3,11,M,U,9,6,28,65,37783,34,F,120,F,F
55109,28,26-30,0,0,0,0,20,28,5,2,0,2,6,F,S,0,17,33,49,32093,34,F,200,F,T
82414,65,61-65,0,0,0,0,1,48,2,2,0,3,0,F,U,19,7,38,54,67483,24,F,200,F,F
82466,53,51-55,48,2,7.512333,79,3,41,6,0,0,2,10,F,U,11,13,33,52,68342,52,T,60,F,F
82467,63,61-65,36,0,0,0,0,63,33,3,0,6,9,M,S,31,13,40,46,32171,2,T,300,F,F
82457,32,31-35,48,3,9.729,229,1,19,6,1,0,2,8,M,S,0,14,32,53,39056,10,F,190,F,F
82495,52,51-55,48,0,0,0,2,52,36,7,0,6,10,M,M,18,10,20,69,32564,34,F,700,F,F
82552,58,56-60,0,1,0,0,2,48,4,2,0,2,0,F,S,20,18,44,37,57249,27,F,230,F,F
82551,30,26-30,36,0,0,0,1,33,30,0,0,4,11,M,S,3,20,40,39,37028,48,F,0,F,F
46723,28,26-30,24,1,0,119,17,28,19,1,0,6,11,F,S,0,14,39,45,49921,25,T,130,F,T
82756,29,26-30,48,0,0,0,1,37,6,1,0,1,5,F,M,9,15,22,62,37009,48,F,100,F,F
82760,55,51-55,48,31,22.674486,408,2,48,14,1,0,4,11,F,U,20,9,37,53,58852,39,F,1030,F,F
82702,55,51-55,36,3,11.449667,183,2,48,12,4,0,7,9,F,M,19,8,41,50,72732,33,F,490,F,F
61220,62,61-65,48,3,8.402333,69,3,49,17,1,0,5,9,F,M,21,8,41,50,43330,51,T,190,F,F
61556,30,26-30,36,43,28.99481,595,3,36,24,0,0,5,9,F,U,4,9,33,57,39571,4,F,1290,F,F
61588,29,26-30,36,0,0,0,2,38,17,0,0,4,10,M,S,5,7,39,52,39031,17,T,0,F,F
61681,31,31-35,0,0,0,0,3,21,4,0,0,3,9,M,S,0,15,31,52,37823,5,F,0,T,F
61788,52,51-55,48,0,0,0,0,41,13,1,0,1,8,M,M,9,14,48,37,69646,42,F,100,F,F
61854,30,26-30,48,3,12.135617,369,2,37,36,0,0,2,9,M,S,9,14,34,50,37419,51,F,90,F,F
62106,30,26-30,48,0,0,0,2,30,40,0,0,4,9,M,M,1,10,19,69,37397,3,F,0,F,F
62238,26,26-30,36,3,10.519,119,1,33,28,3,0,3,9,F,S,1,7,33,58,39449,25,T,390,F,F
62333,30,26-30,36,0,0,0,3,28,25,2,0,4,7,F,S,0,8,33,58,37175,17,T,200,F,F
62522,28,26-30,48,4,9.50894,109,0,20,18,1,0,2,10,M,S,0,16,26,56,13250,4,T,220,F,F
62606,61,61-65,48,2,10.057647,91,2,48,10,1,0,6,11,M,U,18,9,25,65,72932,29,F,160,F,F
62776,50,46-50,48,0,0,0,2,43,8,0,0,2,11,F,S,13,11,27,61,68132,38,F,0,F,F
62892,30,26-30,36,0,0,0,3,27,29,1,0,4,11,M,S,0,14,32,53,37581,26,F,100,F,F
55572,28,26-30,48,0,0,0,2,25,18,0,0,2,9,M,S,0,15,31,52,14475,15,T,0,F,F
56270,28,26-30,0,0,0,0,19,28,6,0,0,5,8,M,S,0,15,31,52,42752,20,F,0,F,T
82866,40,36-40,36,0,0,0,0,40,19,0,0,3,0,F,S,10,11,43,45,36516,51,T,0,T,F
82867,63,61-65,48,0,0,0,2,46,17,1,0,2,10,M,M,16,5,49,45,48767,43,F,100,F,F
72442,45,41-45,48,0,0,0,3,45,16,1,0,6,10,M,M,20,11,27,61,66640,10,F,100,F,F
70308,30,26-30,36,0,0,0,3,39,31,1,0,3,10,M,M,12,14,37,48,39256,11,F,100,F,F
70423,30,26-30,36,0,0,0,0,40,10,1,0,1,9,M,S,8,6,56,37,36865,30,F,100,F,F
70624,28,26-30,48,0,0,0,1,40,12,1,0,1,10,M,S,11,11,33,54,37372,22,F,100,F,F
70676,29,26-30,36,4,9.410333,177,3,33,31,2,0,4,10,M,S,0,10,44,44,38701,1,F,320,F,F
72471,32,31-35,36,3,10.067323,134,1,28,33,6,0,2,0,F,S,0,8,48,42,37858,27,F,690,F,F
72503,39,36-40,36,4,10.410637,144,0,57,33,0,0,3,8,F,M,26,14,38,46,24973,1,F,120,T,F
72594,60,56-60,48,0,0,0,0,47,19,0,0,7,11,M,U,20,17,47,34,56474,25,T,0,F,F
72628,54,51-55,48,0,0,0,3,54,36,1,0,7,10,F,M,27,9,43,47,31641,21,F,100,F,F
72773,58,56-60,48,1,7.885667,219,2,43,36,0,0,5,11,F,S,14,12,38,49,39462,39,F,30,F,F
72853,52,51-55,0,0,0,0,0,41,7,0,0,3,9,F,S,14,12,38,49,41400,33,T,0,F,F
72935,30,26-30,36,4,10.51998,120,3,21,15,1,0,5,9,M,S,0,14,32,53,37291,33,F,220,F,F
70994,58,56-60,48,0,0,0,0,58,13,0,0,6,0,F,S,30,12,20,67,21437,22,T,0,F,F
73012,58,56-60,36,5,9.804657,238,2,43,24,1,0,4,0,M,U,12,11,31,56,78810,14,T,250,F,F
73146,60,56-60,36,5,8.524667,258,1,44,32,3,0,6,9,M,M,14,7,45,46,55474,10,F,450,F,F
84922,28,26-30,36,4,0,222,17,28,34,0,0,6,11,M,S,0,4,30,64,40287,21,F,120,F,T
71342,32,31-35,36,0,0,0,2,40,16,0,0,3,11,F,U,11,13,33,52,39528,14,F,0,F,F
73142,62,61-65,48,25,32.731251,932,3,47,18,3,0,3,0,M,S,14,12,40,46,50733,5,T,1050,F,F
73442,52,51-55,36,4,12.549,49,3,52,14,3,0,4,10,M,U,22,11,31,57,33000,5,F,420,F,F
73540,29,26-30,48,41,33.09676,597,3,40,38,1,0,3,10,F,U,10,11,40,47,39102,43,F,1330,F,F
73541,32,31-35,36,0,0,0,2,38,21,2,0,3,10,M,M,9,7,23,68,38423,9,T,200,F,F
73556,31,31-35,36,2,13.14999,150,1,35,24,0,0,2,8,M,S,10,14,34,51,38552,27,F,60,F,F
73512,31,31-35,36,0,0,0,1,37,30,0,0,6,10,M,S,6,8,32,59,36640,50,T,0,F,F
73519,29,26-30,36,2,8.285667,119,2,35,6,0,0,1,10,M,S,4,14,33,51,36454,8,T,60,F,F
73539,33,31-35,0,0,0,0,3,29,3,3,0,1,10,M,S,0,15,65,19,38267,39,T,300,F,F
73569,73,71-75,0,1,0,0,3,73,2,1,0,5,10,F,S,39,9,28,62,25886,36,F,130,F,F
73589,28,26-30,0,0,0,0,0,38,4,2,0,3,11,F,U,8,10,36,52,36942,17,F,200,F,F
71743,56,56-60,48,0,0,0,0,56,40,1,0,7,9,F,M,27,9,43,47,22382,20,F,100,F,F
32363,27,26-30,36,0,0,0,19,27,23,0,0,2,9,F,S,0,7,27,64,37502,24,F,0,F,T
71830,30,26-30,36,0,0,0,3,28,31,0,0,5,0,M,S,0,15,31,52,38946,52,T,0,F,F
73743,29,26-30,48,25,12.055607,489,3,35,14,4,0,4,7,M,S,7,16,35,47,39483,30,F,1150,F,F
73775,29,26-30,48,0,0,0,3,36,39,0,0,4,10,F,S,2,8,34,57,37487,2,T,0,F,F
73680,32,31-35,36,14,12.83041,431,3,40,23,0,0,2,6,M,S,9,14,34,50,38358,10,F,420,F,F
72063,33,31-35,36,0,0,0,2,38,5,1,0,2,9,M,M,9,14,48,37,36416,51,T,100,F,F
13813,35,31-35,48,0,0,0,16,27,36,1,0,3,8,F,S,0,11,18,69,43220,25,F,100,T,T
74226,51,51-55,48,2,7.992333,59,0,43,15,1,0,1,10,F,S,10,10,38,50,54153,11,F,160,F,F
55729,62,61-65,36,5,12.07399,74,3,62,23,0,0,4,11,M,U,30,6,38,54,34178,3,T,150,F,F
55806,53,51-55,36,0,0,0,1,53,6,0,0,2,11,F,U,25,5,28,65,31983,29,F,0,F,F
30599,27,26-30,0,1,0,0,27,27,2,0,0,1,7,M,S,0,4,30,64,40287,4,F,30,F,T
75362,27,26-30,48,0,0,0,19,27,35,0,0,2,8,F,S,0,7,27,64,37502,21,F,0,F,T
56826,36,36-40,36,2,8.935667,69,2,36,9,0,0,1,7,F,U,6,14,44,40,37065,13,F,60,T,F
56865,26,26-30,48,3,7.852333,219,0,20,15,1,0,2,9,F,S,0,14,39,45,39540,31,F,190,F,F
57067,27,26-30,36,3,12.581647,115,1,35,32,0,0,2,11,F,M,4,9,39,50,37163,34,F,90,F,F
57217,33,31-35,36,4,9.65948,60,1,28,13,0,0,3,0,F,S,0,7,27,64,38711,5,T,120,T,F
91389,27,26-30,36,4,0,45,25,27,27,2,0,5,0,F,S,0,9,65,25,46236,37,F,320,F,T
74287,52,51-55,48,3,11.132283,299,2,43,5,0,0,5,9,F,U,12,12,22,64,81206,12,F,90,F,F
72228,35,31-35,48,0,0,0,0,58,35,0,0,7,10,M,U,29,21,17,61,21907,48,T,0,T,F
74345,27,26-30,48,0,0,0,2,26,18,0,0,2,9,F,S,0,7,43,49,38763,13,F,0,F,F
75630,29,26-30,36,0,0,0,0,37,23,0,0,1,10,F,M,5,6,38,54,37628,7,F,0,F,F
75691,59,56-60,36,0,0,0,2,42,25,1,0,2,11,M,M,14,7,32,59,72048,38,T,100,F,F
75711,26,26-30,36,6,12.995077,429,0,33,12,3,0,4,0,F,M,8,17,39,43,39776,16,T,480,F,F
75830,63,61-65,36,0,0,0,2,63,23,1,0,5,11,M,S,38,10,36,53,30250,41,F,100,F,F
75881,29,26-30,48,0,0,0,1,31,0,3,0,4,10,F,S,0,14,33,52,38043,2,F,300,F,F
75841,56,56-60,0,0,0,0,1,46,5,3,0,2,7,F,M,16,8,40,50,52110,8,F,300,F,F
76032,63,61-65,36,0,0,0,3,49,23,0,0,2,9,M,S,17,12,24,62,65705,44,T,0,F,F
76099,54,51-55,36,3,8.527323,94,3,50,25,1,0,5,11,F,M,21,8,41,50,40126,43,F,190,F,F
76182,29,26-30,36,4,14.584647,518,2,18,15,1,0,3,9,M,S,0,14,32,53,38331,20,F,220,F,F
75938,31,31-35,48,0,0,0,1,39,39,2,0,2,0,M,M,12,9,46,44,36806,47,F,200,F,F
76074,31,31-35,48,0,0,0,3,24,17,0,0,4,9,F,S,0,7,27,64,36939,46,T,0,F,F
